date key,full date,day of week,day num in month,day num overall,day name,day abbrev,weekday flag,week num in year,week num overall,week begin date,week begin date key,month,month num overall,month name,month abbrev,quarter,year,yearmo,fiscal month,fiscal quarter,fiscal year,month end flag,same day year ago
20130601,01/06/2013,6,1,152,Saturday,Sat,Weekend,22,22,27/05/2013,20130527,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,01/06/2012
20130602,02/06/2013,7,2,153,Sunday,Sun,Weekend,22,22,27/05/2013,20130527,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,02/06/2012
20130603,03/06/2013,1,3,154,Monday,Mon,Weekday,23,23,03/06/2013,20130603,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,03/06/2012
20130604,04/06/2013,2,4,155,Tuesday,Tue,Weekday,23,23,03/06/2013,20130603,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,04/06/2012
20130605,05/06/2013,3,5,156,Wednesday,Wed,Weekday,23,23,03/06/2013,20130603,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,05/06/2012
20130606,06/06/2013,4,6,157,Thursday,Thu,Weekday,23,23,03/06/2013,20130603,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,06/06/2012
20130607,07/06/2013,5,7,158,Friday,Fri,Weekday,23,23,03/06/2013,20130603,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,07/06/2012
20130608,08/06/2013,6,8,159,Saturday,Sat,Weekend,23,23,03/06/2013,20130603,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,08/06/2012
20130609,09/06/2013,7,9,160,Sunday,Sun,Weekend,23,23,03/06/2013,20130603,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,09/06/2012
20130610,10/06/2013,1,10,161,Monday,Mon,Weekday,24,24,10/06/2013,20130610,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,10/06/2012
20130611,11/06/2013,2,11,162,Tuesday,Tue,Weekday,24,24,10/06/2013,20130610,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,11/06/2012
20130612,12/06/2013,3,12,163,Wednesday,Wed,Weekday,24,24,10/06/2013,20130610,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,12/06/2012
20130613,13/06/2013,4,13,164,Thursday,Thu,Weekday,24,24,10/06/2013,20130610,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,13/06/2012
20130614,14/06/2013,5,14,165,Friday,Fri,Weekday,24,24,10/06/2013,20130610,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,14/06/2012
20130615,15/06/2013,6,15,166,Saturday,Sat,Weekend,24,24,10/06/2013,20130610,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,15/06/2012
20130616,16/06/2013,7,16,167,Sunday,Sun,Weekend,24,24,10/06/2013,20130610,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,16/06/2012
20130617,17/06/2013,1,17,168,Monday,Mon,Weekday,25,25,17/06/2013,20130617,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,17/06/2012
20130618,18/06/2013,2,18,169,Tuesday,Tue,Weekday,25,25,17/06/2013,20130617,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,18/06/2012
20130619,19/06/2013,3,19,170,Wednesday,Wed,Weekday,25,25,17/06/2013,20130617,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,19/06/2012
20130620,20/06/2013,4,20,171,Thursday,Thu,Weekday,25,25,17/06/2013,20130617,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,20/06/2012
20130621,21/06/2013,5,21,172,Friday,Fri,Weekday,25,25,17/06/2013,20130617,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,21/06/2012
20130622,22/06/2013,6,22,173,Saturday,Sat,Weekend,25,25,17/06/2013,20130617,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,22/06/2012
20130623,23/06/2013,7,23,174,Sunday,Sun,Weekend,25,25,17/06/2013,20130617,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,23/06/2012
20130624,24/06/2013,1,24,175,Monday,Mon,Weekday,26,26,24/06/2013,20130624,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,24/06/2012
20130625,25/06/2013,2,25,176,Tuesday,Tue,Weekday,26,26,24/06/2013,20130624,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,25/06/2012
20130626,26/06/2013,3,26,177,Wednesday,Wed,Weekday,26,26,24/06/2013,20130624,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,26/06/2012
20130627,27/06/2013,4,27,178,Thursday,Thu,Weekday,26,26,24/06/2013,20130624,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,27/06/2012
20130628,28/06/2013,5,28,179,Friday,Fri,Weekday,26,26,24/06/2013,20130624,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,28/06/2012
20130629,29/06/2013,6,29,180,Saturday,Sat,Weekend,26,26,24/06/2013,20130624,6,6,June,Jun,2,2013,201306,12,4,2013,Not Month End,29/06/2012
20130630,30/06/2013,7,30,181,Sunday,Sun,Weekend,26,26,24/06/2013,20130624,6,6,June,Jun,2,2013,201306,12,4,2013,Month End,30/06/2012
20130701,01/07/2013,1,1,182,Monday,Mon,Weekday,27,27,01/07/2013,20130701,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,01/07/2012
20130702,02/07/2013,2,2,183,Tuesday,Tue,Weekday,27,27,01/07/2013,20130701,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,02/07/2012
20130703,03/07/2013,3,3,184,Wednesday,Wed,Weekday,27,27,01/07/2013,20130701,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,03/07/2012
20130704,04/07/2013,4,4,185,Thursday,Thu,Weekday,27,27,01/07/2013,20130701,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,04/07/2012
20130705,05/07/2013,5,5,186,Friday,Fri,Weekday,27,27,01/07/2013,20130701,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,05/07/2012
20130706,06/07/2013,6,6,187,Saturday,Sat,Weekend,27,27,01/07/2013,20130701,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,06/07/2012
20130707,07/07/2013,7,7,188,Sunday,Sun,Weekend,27,27,01/07/2013,20130701,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,07/07/2012
20130708,08/07/2013,1,8,189,Monday,Mon,Weekday,28,28,08/07/2013,20130708,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,08/07/2012
20130709,09/07/2013,2,9,190,Tuesday,Tue,Weekday,28,28,08/07/2013,20130708,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,09/07/2012
20130710,10/07/2013,3,10,191,Wednesday,Wed,Weekday,28,28,08/07/2013,20130708,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,10/07/2012
20130711,11/07/2013,4,11,192,Thursday,Thu,Weekday,28,28,08/07/2013,20130708,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,11/07/2012
20130712,12/07/2013,5,12,193,Friday,Fri,Weekday,28,28,08/07/2013,20130708,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,12/07/2012
20130713,13/07/2013,6,13,194,Saturday,Sat,Weekend,28,28,08/07/2013,20130708,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,13/07/2012
20130714,14/07/2013,7,14,195,Sunday,Sun,Weekend,28,28,08/07/2013,20130708,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,14/07/2012
20130715,15/07/2013,1,15,196,Monday,Mon,Weekday,29,29,15/07/2013,20130715,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,15/07/2012
20130716,16/07/2013,2,16,197,Tuesday,Tue,Weekday,29,29,15/07/2013,20130715,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,16/07/2012
20130717,17/07/2013,3,17,198,Wednesday,Wed,Weekday,29,29,15/07/2013,20130715,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,17/07/2012
20130718,18/07/2013,4,18,199,Thursday,Thu,Weekday,29,29,15/07/2013,20130715,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,18/07/2012
20130719,19/07/2013,5,19,200,Friday,Fri,Weekday,29,29,15/07/2013,20130715,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,19/07/2012
20130720,20/07/2013,6,20,201,Saturday,Sat,Weekend,29,29,15/07/2013,20130715,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,20/07/2012
20130721,21/07/2013,7,21,202,Sunday,Sun,Weekend,29,29,15/07/2013,20130715,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,21/07/2012
20130722,22/07/2013,1,22,203,Monday,Mon,Weekday,30,30,22/07/2013,20130722,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,22/07/2012
20130723,23/07/2013,2,23,204,Tuesday,Tue,Weekday,30,30,22/07/2013,20130722,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,23/07/2012
20130724,24/07/2013,3,24,205,Wednesday,Wed,Weekday,30,30,22/07/2013,20130722,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,24/07/2012
20130725,25/07/2013,4,25,206,Thursday,Thu,Weekday,30,30,22/07/2013,20130722,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,25/07/2012
20130726,26/07/2013,5,26,207,Friday,Fri,Weekday,30,30,22/07/2013,20130722,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,26/07/2012
20130727,27/07/2013,6,27,208,Saturday,Sat,Weekend,30,30,22/07/2013,20130722,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,27/07/2012
20130728,28/07/2013,7,28,209,Sunday,Sun,Weekend,30,30,22/07/2013,20130722,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,28/07/2012
20130729,29/07/2013,1,29,210,Monday,Mon,Weekday,31,31,29/07/2013,20130729,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,29/07/2012
20130730,30/07/2013,2,30,211,Tuesday,Tue,Weekday,31,31,29/07/2013,20130729,7,7,July,Jul,3,2013,201307,1,1,2014,Not Month End,30/07/2012
20130731,31/07/2013,3,31,212,Wednesday,Wed,Weekday,31,31,29/07/2013,20130729,7,7,July,Jul,3,2013,201307,1,1,2014,Month End,31/07/2012
20130801,01/08/2013,4,1,213,Thursday,Thu,Weekday,31,31,29/07/2013,20130729,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,01/08/2012
20130802,02/08/2013,5,2,214,Friday,Fri,Weekday,31,31,29/07/2013,20130729,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,02/08/2012
20130803,03/08/2013,6,3,215,Saturday,Sat,Weekend,31,31,29/07/2013,20130729,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,03/08/2012
20130804,04/08/2013,7,4,216,Sunday,Sun,Weekend,31,31,29/07/2013,20130729,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,04/08/2012
20130805,05/08/2013,1,5,217,Monday,Mon,Weekday,32,32,05/08/2013,20130805,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,05/08/2012
20130806,06/08/2013,2,6,218,Tuesday,Tue,Weekday,32,32,05/08/2013,20130805,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,06/08/2012
20130807,07/08/2013,3,7,219,Wednesday,Wed,Weekday,32,32,05/08/2013,20130805,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,07/08/2012
20130808,08/08/2013,4,8,220,Thursday,Thu,Weekday,32,32,05/08/2013,20130805,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,08/08/2012
20130809,09/08/2013,5,9,221,Friday,Fri,Weekday,32,32,05/08/2013,20130805,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,09/08/2012
20130810,10/08/2013,6,10,222,Saturday,Sat,Weekend,32,32,05/08/2013,20130805,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,10/08/2012
20130811,11/08/2013,7,11,223,Sunday,Sun,Weekend,32,32,05/08/2013,20130805,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,11/08/2012
20130812,12/08/2013,1,12,224,Monday,Mon,Weekday,33,33,12/08/2013,20130812,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,12/08/2012
20130813,13/08/2013,2,13,225,Tuesday,Tue,Weekday,33,33,12/08/2013,20130812,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,13/08/2012
20130814,14/08/2013,3,14,226,Wednesday,Wed,Weekday,33,33,12/08/2013,20130812,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,14/08/2012
20130815,15/08/2013,4,15,227,Thursday,Thu,Weekday,33,33,12/08/2013,20130812,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,15/08/2012
20130816,16/08/2013,5,16,228,Friday,Fri,Weekday,33,33,12/08/2013,20130812,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,16/08/2012
20130817,17/08/2013,6,17,229,Saturday,Sat,Weekend,33,33,12/08/2013,20130812,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,17/08/2012
20130818,18/08/2013,7,18,230,Sunday,Sun,Weekend,33,33,12/08/2013,20130812,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,18/08/2012
20130819,19/08/2013,1,19,231,Monday,Mon,Weekday,34,34,19/08/2013,20130819,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,19/08/2012
20130820,20/08/2013,2,20,232,Tuesday,Tue,Weekday,34,34,19/08/2013,20130819,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,20/08/2012
20130821,21/08/2013,3,21,233,Wednesday,Wed,Weekday,34,34,19/08/2013,20130819,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,21/08/2012
20130822,22/08/2013,4,22,234,Thursday,Thu,Weekday,34,34,19/08/2013,20130819,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,22/08/2012
20130823,23/08/2013,5,23,235,Friday,Fri,Weekday,34,34,19/08/2013,20130819,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,23/08/2012
20130824,24/08/2013,6,24,236,Saturday,Sat,Weekend,34,34,19/08/2013,20130819,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,24/08/2012
20130825,25/08/2013,7,25,237,Sunday,Sun,Weekend,34,34,19/08/2013,20130819,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,25/08/2012
20130826,26/08/2013,1,26,238,Monday,Mon,Weekday,35,35,26/08/2013,20130826,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,26/08/2012
20130827,27/08/2013,2,27,239,Tuesday,Tue,Weekday,35,35,26/08/2013,20130826,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,27/08/2012
20130828,28/08/2013,3,28,240,Wednesday,Wed,Weekday,35,35,26/08/2013,20130826,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,28/08/2012
20130829,29/08/2013,4,29,241,Thursday,Thu,Weekday,35,35,26/08/2013,20130826,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,29/08/2012
20130830,30/08/2013,5,30,242,Friday,Fri,Weekday,35,35,26/08/2013,20130826,8,8,August,Aug,3,2013,201308,2,1,2014,Not Month End,30/08/2012
20130831,31/08/2013,6,31,243,Saturday,Sat,Weekend,35,35,26/08/2013,20130826,8,8,August,Aug,3,2013,201308,2,1,2014,Month End,31/08/2012
20130901,01/09/2013,7,1,244,Sunday,Sun,Weekend,35,35,26/08/2013,20130826,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,01/09/2012
20130902,02/09/2013,1,2,245,Monday,Mon,Weekday,36,36,02/09/2013,20130902,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,02/09/2012
20130903,03/09/2013,2,3,246,Tuesday,Tue,Weekday,36,36,02/09/2013,20130902,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,03/09/2012
20130904,04/09/2013,3,4,247,Wednesday,Wed,Weekday,36,36,02/09/2013,20130902,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,04/09/2012
20130905,05/09/2013,4,5,248,Thursday,Thu,Weekday,36,36,02/09/2013,20130902,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,05/09/2012
20130906,06/09/2013,5,6,249,Friday,Fri,Weekday,36,36,02/09/2013,20130902,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,06/09/2012
20130907,07/09/2013,6,7,250,Saturday,Sat,Weekend,36,36,02/09/2013,20130902,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,07/09/2012
20130908,08/09/2013,7,8,251,Sunday,Sun,Weekend,36,36,02/09/2013,20130902,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,08/09/2012
20130909,09/09/2013,1,9,252,Monday,Mon,Weekday,37,37,09/09/2013,20130909,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,09/09/2012
20130910,10/09/2013,2,10,253,Tuesday,Tue,Weekday,37,37,09/09/2013,20130909,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,10/09/2012
20130911,11/09/2013,3,11,254,Wednesday,Wed,Weekday,37,37,09/09/2013,20130909,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,11/09/2012
20130912,12/09/2013,4,12,255,Thursday,Thu,Weekday,37,37,09/09/2013,20130909,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,12/09/2012
20130913,13/09/2013,5,13,256,Friday,Fri,Weekday,37,37,09/09/2013,20130909,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,13/09/2012
20130914,14/09/2013,6,14,257,Saturday,Sat,Weekend,37,37,09/09/2013,20130909,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,14/09/2012
20130915,15/09/2013,7,15,258,Sunday,Sun,Weekend,37,37,09/09/2013,20130909,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,15/09/2012
20130916,16/09/2013,1,16,259,Monday,Mon,Weekday,38,38,16/09/2013,20130916,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,16/09/2012
20130917,17/09/2013,2,17,260,Tuesday,Tue,Weekday,38,38,16/09/2013,20130916,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,17/09/2012
20130918,18/09/2013,3,18,261,Wednesday,Wed,Weekday,38,38,16/09/2013,20130916,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,18/09/2012
20130919,19/09/2013,4,19,262,Thursday,Thu,Weekday,38,38,16/09/2013,20130916,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,19/09/2012
20130920,20/09/2013,5,20,263,Friday,Fri,Weekday,38,38,16/09/2013,20130916,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,20/09/2012
20130921,21/09/2013,6,21,264,Saturday,Sat,Weekend,38,38,16/09/2013,20130916,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,21/09/2012
20130922,22/09/2013,7,22,265,Sunday,Sun,Weekend,38,38,16/09/2013,20130916,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,22/09/2012
20130923,23/09/2013,1,23,266,Monday,Mon,Weekday,39,39,23/09/2013,20130923,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,23/09/2012
20130924,24/09/2013,2,24,267,Tuesday,Tue,Weekday,39,39,23/09/2013,20130923,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,24/09/2012
20130925,25/09/2013,3,25,268,Wednesday,Wed,Weekday,39,39,23/09/2013,20130923,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,25/09/2012
20130926,26/09/2013,4,26,269,Thursday,Thu,Weekday,39,39,23/09/2013,20130923,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,26/09/2012
20130927,27/09/2013,5,27,270,Friday,Fri,Weekday,39,39,23/09/2013,20130923,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,27/09/2012
20130928,28/09/2013,6,28,271,Saturday,Sat,Weekend,39,39,23/09/2013,20130923,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,28/09/2012
20130929,29/09/2013,7,29,272,Sunday,Sun,Weekend,39,39,23/09/2013,20130923,9,9,September,Sep,3,2013,201309,3,1,2014,Not Month End,29/09/2012
20130930,30/09/2013,1,30,273,Monday,Mon,Weekday,40,40,30/09/2013,20130930,9,9,September,Sep,3,2013,201309,3,1,2014,Month End,30/09/2012
20131001,01/10/2013,2,1,274,Tuesday,Tue,Weekday,40,40,30/09/2013,20130930,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,01/10/2012
20131002,02/10/2013,3,2,275,Wednesday,Wed,Weekday,40,40,30/09/2013,20130930,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,02/10/2012
20131003,03/10/2013,4,3,276,Thursday,Thu,Weekday,40,40,30/09/2013,20130930,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,03/10/2012
20131004,04/10/2013,5,4,277,Friday,Fri,Weekday,40,40,30/09/2013,20130930,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,04/10/2012
20131005,05/10/2013,6,5,278,Saturday,Sat,Weekend,40,40,30/09/2013,20130930,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,05/10/2012
20131006,06/10/2013,7,6,279,Sunday,Sun,Weekend,40,40,30/09/2013,20130930,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,06/10/2012
20131007,07/10/2013,1,7,280,Monday,Mon,Weekday,41,41,07/10/2013,20131007,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,07/10/2012
20131008,08/10/2013,2,8,281,Tuesday,Tue,Weekday,41,41,07/10/2013,20131007,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,08/10/2012
20131009,09/10/2013,3,9,282,Wednesday,Wed,Weekday,41,41,07/10/2013,20131007,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,09/10/2012
20131010,10/10/2013,4,10,283,Thursday,Thu,Weekday,41,41,07/10/2013,20131007,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,10/10/2012
20131011,11/10/2013,5,11,284,Friday,Fri,Weekday,41,41,07/10/2013,20131007,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,11/10/2012
20131012,12/10/2013,6,12,285,Saturday,Sat,Weekend,41,41,07/10/2013,20131007,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,12/10/2012
20131013,13/10/2013,7,13,286,Sunday,Sun,Weekend,41,41,07/10/2013,20131007,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,13/10/2012
20131014,14/10/2013,1,14,287,Monday,Mon,Weekday,42,42,14/10/2013,20131014,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,14/10/2012
20131015,15/10/2013,2,15,288,Tuesday,Tue,Weekday,42,42,14/10/2013,20131014,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,15/10/2012
20131016,16/10/2013,3,16,289,Wednesday,Wed,Weekday,42,42,14/10/2013,20131014,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,16/10/2012
20131017,17/10/2013,4,17,290,Thursday,Thu,Weekday,42,42,14/10/2013,20131014,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,17/10/2012
20131018,18/10/2013,5,18,291,Friday,Fri,Weekday,42,42,14/10/2013,20131014,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,18/10/2012
20131019,19/10/2013,6,19,292,Saturday,Sat,Weekend,42,42,14/10/2013,20131014,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,19/10/2012
20131020,20/10/2013,7,20,293,Sunday,Sun,Weekend,42,42,14/10/2013,20131014,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,20/10/2012
20131021,21/10/2013,1,21,294,Monday,Mon,Weekday,43,43,21/10/2013,20131021,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,21/10/2012
20131022,22/10/2013,2,22,295,Tuesday,Tue,Weekday,43,43,21/10/2013,20131021,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,22/10/2012
20131023,23/10/2013,3,23,296,Wednesday,Wed,Weekday,43,43,21/10/2013,20131021,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,23/10/2012
20131024,24/10/2013,4,24,297,Thursday,Thu,Weekday,43,43,21/10/2013,20131021,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,24/10/2012
20131025,25/10/2013,5,25,298,Friday,Fri,Weekday,43,43,21/10/2013,20131021,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,25/10/2012
20131026,26/10/2013,6,26,299,Saturday,Sat,Weekend,43,43,21/10/2013,20131021,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,26/10/2012
20131027,27/10/2013,7,27,300,Sunday,Sun,Weekend,43,43,21/10/2013,20131021,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,27/10/2012
20131028,28/10/2013,1,28,301,Monday,Mon,Weekday,44,44,28/10/2013,20131028,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,28/10/2012
20131029,29/10/2013,2,29,302,Tuesday,Tue,Weekday,44,44,28/10/2013,20131028,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,29/10/2012
20131030,30/10/2013,3,30,303,Wednesday,Wed,Weekday,44,44,28/10/2013,20131028,10,10,October,Oct,4,2013,201310,4,2,2014,Not Month End,30/10/2012
20131031,31/10/2013,4,31,304,Thursday,Thu,Weekday,44,44,28/10/2013,20131028,10,10,October,Oct,4,2013,201310,4,2,2014,Month End,31/10/2012
20131101,01/11/2013,5,1,305,Friday,Fri,Weekday,44,44,28/10/2013,20131028,11,11,November,Nov,4,2013,201311,5,2,2014,Not Month End,01/11/2012
20131102,02/11/2013,6,2,306,Saturday,Sat,Weekend,44,44,28/10/2013,20131028,11,11,November,Nov,4,2013,201311,5,2,2014,Not Month End,02/11/2012
20131103,03/11/2013,7,3,307,Sunday,Sun,Weekend,44,44,28/10/2013,20131028,11,11,November,Nov,4,2013,201311,5,2,2014,Not Month End,03/11/2012
20131104,04/11/2013,1,4,308,Monday,Mon,Weekday,45,45,04/11/2013,20131104,11,11,November,Nov,4,2013,201311,5,2,2014,Not Month End,04/11/2012
20131105,05/11/2013,2,5,309,Tuesday,Tue,Weekday,45,45,04/11/2013,20131104,11,11,November,Nov,4,2013,201311,5,2,2014,Not Month End,05/11/2012
20131106,06/11/2013,3,6,310,Wednesday,Wed,Weekday,45,45,04/11/2013,20131104,11,11,November,Nov,4,2013,201311,5,2,2014,Not Month End,06/11/2012
20131107,07/11/2013,4,7,311,Thursday,Thu,Weekday,45,45,04/11/2013,20131104,11,11,November,Nov,4,2013,201311,5,2,2014,Not Month End,07/11/2012
20131108,08/11/2013,5,8,312,Friday,Fri,Weekday,45,45,04/11/2013,20131104,11,11,November,Nov,4,2013,201311,5,2,2014,Not Month End,08/11/2012
20131109,09/11/2013,6,9,313,Saturday,Sat,Weekend,45,45,04/11/2013,20131104,11,11,November,Nov,4,2013,201311,5,2,2014,Not Month End,09/11/2012
20131110,10/11/2013,7,10,314,Sunday,Sun,Weekend,45,45,04/11/2013,20131104,11,11,November,Nov,4,2013,201311,5,2,2014,Not Month End,10/11/2012
20131111,11/11/2013,1,11,315,Monday,Mon,Weekday,46,46,11/11/2013,20131111,11,11,November,Nov,4,2013,201311,5,2,2014,Not Month End,11/11/2012
20131112,12/11/2013,2,12,316,Tuesday,Tue,Weekday,46,46,11/11/2013,20131111,11,11,November,Nov,4,2013,201311,5,2,2014,Not Month End,12/11/2012
